Actual Class,Predicted Class,Cleaned_Text,Raw_Text
World,Sports,mich elephant get therapy for arthritis royal oak mich like any patient wanda need positive reinforcement to wrestle through her physical therapy,"Mich. Elephant Gets Therapy for Arthritis ROYAL OAK, Mich. - Like any patient, Wanda needs positive reinforcement to wrestle through her physical therapy..."
Business,Sci/Tech,ontario get harsh with school dropout huntsville ont the ontario government plan to introduce legislation that will require student to stay in school until they reach the age of 18 said the province,"Ontario gets harsh with school dropouts HUNTSVILLE, ONT. - The Ontario government plans to introduce legislation that will require students to stay in school until they reach the age of 18, said the province?"
Sci/Tech,Sports,game under fire attacking police officer racial slur bloody beating of innocent bystander is it really just a game in four and a half minute 14-year-old ryan mason ran over a police officer stole his gun and shot and killed three innocent bystander,"GAME UNDER FIRE Attacking police officers, racial slurs, bloody beatings of innocent bystanders ... is it really just a game? In four and a half minutes, 14-year-old Ryan Mason ran over a police officer, stole his gun and shot and killed three innocent bystanders."
Sci/Tech,Business,china s lenovo in talk with major it firm for acquisition afp afp china s largest manufacturer of personal computer lenovo group said it is in negotiation with a major information technology company believed to be us-based ibm,"China's Lenovo in talks with 'major IT firm' for acquisition (AFP) AFP - China's largest manufacturer of personal computers Lenovo Group said it is in negotiations with a major information technology company, believed to be US-based IBM."
World,Sci/Tech,bangkok animal trade talk open the rule controlling the trade in many at-risk wildlife specie may change at a bangkok meeting starting on saturday the 166 member state of the convention on international trade in endangered specie of,Bangkok animal trade talks open The rules controlling the trade in many at-risk wildlife species may change at a Bangkok meeting starting on Saturday. The 166 member states of the Convention on International Trade in Endangered Species of 
Sci/Tech,Business,net firm do n't tax voip the spanish-american war is over and a temporary tax created to pay for it should not be extended to internet phone call industry group tell the irs,"Net firms: Don't tax VoIP The Spanish-American War is over and a ""temporary"" tax created to pay for it should not be extended to Internet phone calls, industry groups tell the IRS"
Business,Sci/Tech,plane repos ready to take flight at the airport you hear all of the usual explanation bad weather mechanical difficulty no crew available but now there 39 s another excuse you might hear a time get tougher for cash,"Plane repos ready to take flight At the airport, you hear all of the usual explanations: bad weather, mechanical difficulties, no crew available. But now there #39;s another excuse you might hear as times get tougher for cash "
Sci/Tech,World,another homicide in holland it is a sad day in what seems to be another politically inspired homicide in holland dutch filmmaker and controversial columnist theo van gogh wa brutally murdered in the street of amsterdam this morning,"Another homicide in Holland  It is a sad day.      In what seems to be another politically inspired homicide in Holland, Dutch filmmaker, and controversial columnist Theo van Gogh was brutally murdered in the streets of Amsterdam this morning."
Sci/Tech,World,hawk evicted from new york city perch ap ap pale male the city hawk wa evicted from his nest and the flap ha already begun,"Hawks Evicted From New York City Perch (AP) AP - Pale Male the city hawk was evicted from his nest, and the flap has already begun."
Sci/Tech,Business,ibm post broad q3 revenue growth new york ibm corp posted quarterly result on monday showing 9 percent revenue growth from last year and slight earnings growth despite a 320 million charge it took during the quarter to settle some claim in a lawsuit over it pension plan,"IBM posts broad Q3 revenue growth NEW YORK - IBM Corp. posted quarterly results on Monday showing 9 percent revenue growth from last year and slight earnings growth, despite a \$320 million charge it took during the quarter to settle some claims in a lawsuit over its pension plan."
Sci/Tech,World,govt to test new air passenger screening program the u government unveiled plan on thursday for a revised computer-based program using personal information to identify airline passenger who may pose a threat to air travel,Govt. to Test New Air Passenger Screening Program The US government unveiled plans on Thursday for a revised computer-based program using personal information to identify airline passengers who may pose a threat to air travel.
Sci/Tech,Business,avis blame it for multimillion-dollar loss the car rental company take a major hit because of problem with it including high cost associated with an erp project,"Avis blames IT for multimillion-dollar loss The car rental company takes a major hit because of problems with IT, including high costs associated with an ERP project."
Sci/Tech,Sports,prediction unit help forecast wildfire ap ap it s barely dawn when mike fitzpatrick start his shift with a blur of colorful map figure and endless chart but already he know what the day will bring lightning will strike in place he expects wind will pick up moist place will dry and flame will roar,"Prediction Unit Helps Forecast Wildfires (AP) AP - It's barely dawn when Mike Fitzpatrick starts his shift with a blur of colorful maps, figures and endless charts, but already he knows what the day will bring. Lightning will strike in places he expects. Winds will pick up, moist places will dry and flames will roar."
