Actual Class,Predicted Class,Cleaned_Text,Raw_Text
Sci/Tech,Business,ibm post broad q3 revenue growth new york ibm corp posted quarterly result on monday showing 9 percent revenue growth from last year and slight earnings growth despite a 320 million charge it took during the quarter to settle some claim in a lawsuit over it pension plan,"IBM posts broad Q3 revenue growth NEW YORK - IBM Corp. posted quarterly results on Monday showing 9 percent revenue growth from last year and slight earnings growth, despite a \$320 million charge it took during the quarter to settle some claims in a lawsuit over its pension plan."
Sci/Tech,Business,regulator approve artificial heart the food and drug administration approved the use of an artificial heart made by syncardia system a a temporary device for people awaiting transplant,Regulators Approve Artificial Heart The Food and Drug Administration approved the use of an artificial heart made by SynCardia Systems as a temporary device for people awaiting transplants.
Business,World,gm protest spread across europe ten of thousand of general motor worker across europe were set to stop working on tuesday in a sign of solidarity with their german colleague who face massive job cut,"GM Protests Spread Across Europe Tens of thousands of General Motors workers across Europe were set to stop working on Tuesday in a sign of solidarity with their German colleagues, who face massive job cuts."
Sci/Tech,Business,trust digital get ceo cash influx trust digital inc a mclean software company is getting a new chief executive and 3.1 million in new investment a it try to expand it business making security software for wireless device the washington post,"Trust Digital Gets CEO, Cash Influx Trust Digital Inc., a McLean software company, is getting a new chief executive and \$3.1 million in new investments as it tries to expand its business making security software for wireless devices. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;"
World,Sports,glazer stake in man utd nears 30 u tycoon malcolm glazer lift his stake in manchester utd to 28.11 one day after spending 17m on further share buy,"Glazer stake in Man Utd nears 30 US tycoon Malcolm Glazer lifts his stake in Manchester Utd to 28.11, one day after spending 17m on  further share buys."
Sci/Tech,Business,greenspan debt home price not dangerous the record level of debt carried by american household and soaring home price do not appear to represent serious threat to the u economy federal reserve chairman alan greenspan said tuesday,"Greenspan: Debt, home prices not dangerous The record level of debt carried by American households and soaring home prices do not appear to represent serious threats to the US economy, Federal Reserve Chairman Alan Greenspan said Tuesday."
World,Sci/Tech,ancient fungus revived in lab fungus from a deep-sea sediment core that is hundred of thousand of year old will grow when placed in culture scientist discover,"Ancient fungus 'revived' in lab Fungus from a deep-sea sediment core that is hundreds of thousands of years old will grow when placed in culture, scientists discover."
Sci/Tech,World,chirac europe can do more in science race ap ap a european laboratory that wa the birthplace of the world wide web and home of nobel prize-winning development in understanding the origin of the universe celebrated it 50th birthday tuesday but french president jacques chirac warned that despite those illustrious achievement european scientist are falling behind,"Chirac: Europe Can Do More in Science Race (AP) AP - A European laboratory that was the birthplace of the World Wide Web and home of Nobel prize-winning developments in understanding the origins of the universe celebrated its 50th birthday Tuesday. But French President Jacques Chirac warned that despite those illustrious achievements, European scientists are falling behind."
Sci/Tech,Business,soy-fertility risk downplayed webmd eating a diet rich in soy or taking soy supplement probably won 39 t harm a woman 39 s fertility according to a new study,"Soy-Fertility Risk Downplayed (WebMD) Eating a diet rich in soy or taking soy supplements probably won #39;t harm a woman #39;s fertility, according to a new study."
World,Sports,f1 british grand prix ruled out jackie stewart reject bernie ecclestone s claim that the british grand prix is dead,F1: British Grand Prix ruled out Jackie Stewart rejects Bernie Ecclestone's claims that the British Grand Prix is dead.
Business,Sci/Tech,web-based kidney match raise ethic question a colorado man who placed a quot transplant wanted quot ad on a massachusetts-based internet site is expected today to receive a kidney donated by a total stranger who simply wanted to do quot something big quot the transaction mark the first time an organ transplant ha been brokered by a commercial web company,Web-based kidney match raises ethics questions A Colorado man who placed a  quot;transplant wanted quot; ad on a Massachusetts-based Internet site is expected today to receive a kidney donated by a total stranger who simply wanted to do  quot;something big. quot; The transaction marks the first time an organ transplant has been brokered by a commercial web company.
